1,10002
2,10004
3,10005
4,10009
5,10010
6,10011
7,10014
8,10016
9,10017
10,10019
11,10023
12,10024
13,10026
14,10028
15,10029
16,10031
17,10035
18,10036
19,10038
20,10044
21,10456
22,10459
23,10473
24,10509
25,10512
26,10514
27,10516
28,10524
29,10528
30,10537
31,10541
32,10546
33,10549
34,10562
35,10573
36,10576
37,10579
38,10588
39,10589
40,10598
41,10606
42,10703
43,10705
44,10710
45,10803
46,10901
47,10913
48,10916
49,10917
50,10918
51,10921
52,10923
53,10924
54,10925
55,10927
56,10928
57,10930
58,10940
59,10941
60,10952
61,10958
62,10960
63,10962
64,10963
65,10964
66,10965
67,10968
68,10970
69,10973
70,10974
71,10977
72,10980
73,10983
74,10984
75,10986
76,10987
77,10990
78,10992
79,10993
80,10998
81,11003
82,11010
83,11040
84,11096
85,11102
86,11103
87,11207
88,11208
89,11212
90,11214
91,11216
92,11224
93,11232
94,11233
95,11235
96,11236
97,11354
98,11355
99,11356
100,11368
101,11370
102,11372
103,11373
104,11374
105,11378
106,11385
107,11411
108,11412
109,11413
110,11414
111,11415
112,11416
113,11417
114,11418
115,11419
116,11420
117,11421
118,11422
119,11423
120,11427
121,11428
122,11429
123,11432
124,11433
125,11434
126,11435
127,11436
128,11507
129,11510
130,11514
131,11518
132,11520
133,11542
134,11550
135,11552
136,11553
137,11554
138,11557
139,11558
140,11565
141,11566
142,11569
143,11570
144,11572
145,11575
146,11576
147,11577
148,11580
149,11581
150,11590
151,11596
152,11691
153,11692
154,11693
155,11694
156,11709
157,11710
158,11714
159,11732
160,11753
161,11754
162,11756
163,11758
164,11762
165,11767
166,11783
167,11791
168,11792
169,11793
170,11797
171,11801
172,11803
173,11804
174,11901
175,11933
176,12009
177,12015
178,12018
179,12019
180,12020
181,12023
182,12027
183,12033
184,12037
185,12047
186,12051
187,12053
188,12054
189,12056
190,12059
191,12061
192,12062
193,12065
194,12074
195,12075
196,12077
197,12083
198,12084
199,12090
200,12094
201,12106
202,12110
203,12118
204,12121
205,12123
206,12134
207,12137
208,12138
209,12140
210,12143
211,12144
212,12148
213,12154
214,12158
215,12170
216,12173
217,12180
218,12182
219,12184
220,12186
221,12188
222,12189
223,12192
224,12193
225,12196
226,12198
227,12202
228,12203
229,12204
230,12205
231,12206
232,12208
233,12209
234,12210
235,12211
236,12302
237,12303
238,12304
239,12306
240,12308
241,12309
242,12404
243,12409
244,12413
245,12414
246,12423
247,12442
248,12461
249,12463
250,12468
251,12477
252,12481
253,12484
254,12487
255,12496
256,12498
257,12501
258,12502
259,12508
260,12513
261,12514
262,12516
263,12518
264,12520
265,12521
266,12522
267,12523
268,12524
269,12525
270,12526
271,12529
272,12531
273,12533
274,12534
275,12538
276,12540
277,12542
278,12543
279,12545
280,12546
281,12547
282,12549
283,12550
284,12553
285,12561
286,12563
287,12564
288,12566
289,12567
290,12569
291,12570
292,12571
293,12572
294,12575
295,12577
296,12578
297,12580
298,12581
299,12582
300,12583
301,12586
302,12589
303,12590
304,12594
305,12601
306,12603
307,12721
308,12726
309,12729
310,12771
311,12780
312,12801
313,12803
314,12804
315,12814
316,12815
317,12817
318,12822
319,12824
320,12831
321,12833
322,12835
323,12836
324,12845
325,12846
326,12850
327,12853
328,12859
329,12866
330,12871
331,12885
332,13027
333,13029
334,13030
335,13031
336,13032
337,13035
338,13036
339,13037
340,13039
341,13041
342,13044
343,13052
344,13053
345,13057
346,13060
347,13063
348,13066
349,13068
350,13069
351,13073
352,13074
353,13076
354,13078
355,13080
356,13082
357,13083
358,13084
359,13088
360,13090
361,13104
362,13108
363,13110
364,13112
365,13114
366,13116
367,13120
368,13126
369,13131
370,13132
371,13135
372,13142
373,13145
374,13152
375,13159
376,13164
377,13167
378,13203
379,13204
380,13205
381,13206
382,13207
383,13208
384,13209
385,13210
386,13211
387,13212
388,13214
389,13215
390,13219
391,13224
392,13332
393,13346
394,13408
395,13409
396,13421
397,13601
398,13605
399,13606
400,13607
401,13612
402,13618
403,13619
404,13622
405,13624
406,13634
407,13637
408,13650
409,13656
410,13679
411,13685
412,13691
413,13850
414,13865
415,14001
416,14004
417,14006
418,14025
419,14030
420,14031
421,14032
422,14033
423,14034
424,14043
425,14047
426,14051
427,14052
428,14057
429,14059
430,14068
431,14072
432,14075
433,14080
434,14085
435,14086
436,14111
437,14127
438,14139
439,14141
440,14150
441,14170
442,14201
443,14204
444,14206
445,14207
446,14208
447,14209
448,14210
449,14211
450,14212
451,14213
452,14214
453,14215
454,14216
455,14217
456,14218
457,14219
458,14220
459,14221
460,14223
461,14224
462,14225
463,14226
464,14227
465,14228
466,14420
467,14424
468,14425
469,14428
470,14432
471,14445
472,14450
473,14456
474,14464
475,14466
476,14467
477,14468
478,14469
479,14471
480,14472
481,14506
482,14512
483,14514
484,14526
485,14532
486,14534
487,14543
488,14544
489,14546
490,14548
491,14559
492,14561
493,14564
494,14580
495,14586
496,14605
497,14606
498,14607
499,14608
500,14609
501,14610
502,14611
503,14612
504,14613
505,14615
506,14616
507,14617
508,14618
509,14619
510,14620
511,14621
512,14622
513,14623
514,14624
515,14625
516,14626
517,14814
518,14817
519,14845
520,14850
521,14867
522,14871
523,14882
524,14886
525,14901
526,14903
527,14904
528,14905
529,15003
530,15005
531,15010
532,15012
533,15014
534,15015
535,15017
536,15024
537,15025
538,15027
539,15030
540,15034
541,15035
542,15037
543,15042
544,15044
545,15045
546,15046
547,15056
548,15059
549,15062
550,15065
551,15066
552,15068
553,15071
554,15074
555,15084
556,15085
557,15089
558,15090
559,15101
560,15102
561,15104
562,15106
563,15108
564,15110
565,15112
566,15116
567,15120
568,15122
569,15126
570,15129
571,15131
572,15132
573,15133
574,15135
575,15136
576,15137
577,15139
578,15140
579,15143
580,15144
581,15145
582,15146
583,15147
584,15148
585,15202
586,15204
587,15205
588,15206
589,15207
590,15209
591,15210
592,15211
593,15212
594,15214
595,15215
596,15216
597,15217
598,15218
599,15219
600,15220
601,15221
602,15223
603,15226
604,15227
605,15228
606,15229
607,15232
608,15234
609,15235
610,15236
611,15237
612,15238
613,15239
614,15241
615,15243
616,15367
617,15479
618,15601
619,15610
620,15613
621,15618
622,15626
623,15627
624,15632
625,15636
626,15637
627,15642
628,15644
629,15650
630,15656
631,15658
632,15665
633,15666
634,15670
635,15672
636,15679
637,15683
638,15690
639,15697
640,15801
641,15944
642,16038
643,16049
644,16051
645,16123
646,16214
647,16232
648,16248
649,16254
650,16301
651,16323
652,16341
653,16346
654,16353
655,16365
656,16373
657,16407
658,16412
659,16415
660,16421
661,16426
662,16428
663,16438
664,16441
665,16442
666,16502
667,16503
668,16504
669,16505
670,16506
671,16507
672,16508
673,16509
674,16510
675,16511
676,16652
677,16666
678,16801
679,16803
680,16823
681,16827
682,16828
683,16841
684,16844
685,16865
686,16866
687,16870
688,16875
689,16915
690,16922
691,17003
692,17011
693,17013
694,17015
695,17018
696,17019
697,17022
698,17023
699,17025
700,17026
701,17028
702,17032
703,17033
704,17034
705,17036
706,17038
707,17042
708,17043
709,17046
710,17048
711,17055
712,17057
713,17061
714,17065
715,17066
716,17067
717,17070
718,17073
719,17078
720,17087
721,17098
722,17102
723,17103
724,17104
725,17109
726,17110
727,17111
728,17112
729,17113
730,17201
731,17202
732,17222
733,17225
734,17233
735,17236
736,17240
737,17241
738,17257
739,17267
740,17268
741,17302
742,17309
743,17313
744,17314
745,17315
746,17319
747,17321
748,17322
749,17324
750,17327
751,17329
752,17331
753,17339
754,17345
755,17347
756,17349
757,17356
758,17360
759,17361
760,17362
761,17363
762,17364
763,17365
764,17366
765,17368
766,17370
767,17401
768,17402
769,17403
770,17404
771,17406
772,17407
773,17408
774,17501
775,17502
776,17509
777,17512
778,17516
779,17517
780,17519
781,17520
782,17522
783,17527
784,17529
785,17532
786,17535
787,17536
788,17538
789,17540
790,17543
791,17545
792,17547
793,17551
794,17552
795,17554
796,17555
797,17557
798,17560
799,17562
800,17563
801,17565
802,17566
803,17569
804,17572
805,17578
806,17579
807,17582
808,17584
809,17601
810,17602
811,17603
812,17814
813,17815
814,17820
815,17821
816,17846
817,17859
818,18011
819,18013
820,18014
821,18015
822,18017
823,18018
824,18020
825,18031
826,18032
827,18034
828,18036
829,18037
830,18038
831,18040
832,18041
833,18042
834,18045
835,18049
836,18051
837,18052
838,18053
839,18054
840,18055
841,18058
842,18062
843,18064
844,18066
845,18067
846,18069
847,18071
848,18072
849,18073
850,18074
851,18076
852,18077
853,18078
854,18080
855,18088
856,18091
857,18092
858,18102
859,18103
860,18104
861,18106
862,18109
863,18201
864,18202
865,18210
866,18224
867,18229
868,18232
869,18235
870,18240
871,18250
872,18255
873,18301
874,18302
875,18321
876,18322
877,18325
878,18326
879,18328
880,18330
881,18332
882,18334
883,18337
884,18343
885,18344
886,18346
887,18347
888,18350
889,18353
890,18355
891,18360
892,18372
893,18405
894,18428
895,18431
896,18436
897,18438
898,18445
899,18466
900,18472
901,18603
902,18610
903,18634
904,18640
905,18651
906,18702
907,18704
908,18705
909,18706
910,18901
911,18902
912,18914
913,18915
914,18917
915,18925
916,18929
917,18930
918,18938
919,18940
920,18942
921,18944
922,18947
923,18951
924,18954
925,18960
926,18964
927,18966
928,18969
929,18972
930,18974
931,18976
932,18977
933,19001
934,19002
935,19003
936,19004
937,19006
938,19007
939,19008
940,19010
941,19012
942,19013
943,19014
944,19015
945,19018
946,19020
947,19021
948,19022
949,19023
950,19025
951,19026
952,19027
953,19029
954,19030
955,19031
956,19032
957,19033
958,19034
959,19036
960,19038
961,19040
962,19043
963,19044
964,19046
965,19047
966,19050
967,19053
968,19054
969,19055
970,19056
971,19057
972,19060
973,19061
974,19063
975,19064
976,19066
977,19067
978,19070
979,19072
980,19073
981,19074
982,19075
983,19076
984,19078
985,19079
986,19081
987,19082
988,19083
989,19086
990,19087
991,19090
992,19094
993,19095
994,19096
995,19102
996,19104
997,19106
998,19107
999,19111
1000,19114
1001,19119
1002,19120
1003,19121
1004,19122
1005,19123
1006,19124
1007,19125
1008,19126
1009,19127
1010,19128
1011,19129
1012,19130
1013,19131
1014,19132
1015,19133
1016,19134
1017,19135
1018,19136
1019,19137
1020,19138
1021,19139
1022,19140
1023,19141
1024,19142
1025,19143
1026,19144
1027,19145
1028,19146
1029,19148
1030,19149
1031,19150
1032,19151
1033,19152
1034,19153
1035,19154
1036,19301
1037,19310
1038,19311
1039,19312
1040,19317
1041,19320
1042,19330
1043,19333
1044,19335
1045,19341
1046,19342
1047,19343
1048,19344
1049,19348
1050,19350
1051,19352
1052,19355
1053,19362
1054,19363
1055,19365
1056,19372
1057,19373
1058,19380
1059,19382
1060,19390
1061,19401
1062,19403
1063,19405
1064,19406
1065,19422
1066,19425
1067,19426
1068,19428
1069,19438
1070,19440
1071,19444
1072,19446
1073,19453
1074,19454
1075,19460
1076,19462
1077,19464
1078,19465
1079,19468
1080,19473
1081,19475
1082,19504
1083,19505
1084,19506
1085,19507
1086,19508
1087,19510
1088,19512
1089,19518
1090,19520
1091,19522
1092,19525
1093,19526
1094,19529
1095,19530
1096,19533
1097,19534
1098,19539
1099,19540
1100,19541
1101,19543
1102,19547
1103,19551
1104,19555
1105,19560
1106,19562
1107,19565
1108,19567
1109,19601
1110,19602
1111,19604
1112,19605
1113,19606
1114,19607
1115,19608
1116,19609
1117,19610
1118,19611
1119,19701
1120,19702
1121,19703
1122,19706
1123,19707
1124,19709
1125,19711
1126,19713
1127,19720
1128,19734
1129,19801
1130,19802
1131,19803
1132,19804
1133,19805
1134,19806
1135,19807
1136,19808
1137,19809
1138,19810
1139,19901
1140,19904
1141,19930
1142,19933
1143,19934
1144,19938
1145,19939
1146,19940
1147,19941
1148,19943
1149,19945
1150,19946
1151,19947
1152,19950
1153,19952
1154,19953
1155,19954
1156,19956
1157,19958
1158,19962
1159,19963
1160,19966
1161,19968
1162,19970
1163,19973
1164,19975
1165,19977
1166,20001
1167,20002
1168,20003
1169,20004
1170,20005
1171,20007
1172,20008
1173,20009
1174,20010
1175,20011
1176,20012
1177,20015
1178,20016
1179,20017
1180,20018
1181,20019
1182,20020
1183,20024
1184,20032
1185,20036
1186,20037
1187,20105
1188,20106
1189,20109
1190,20110
1191,20111
1192,20112
1193,20115
1194,20117
1195,20119
1196,20120
1197,20121
1198,20124
1199,20132
1200,20136
1201,20137
1202,20141
1203,20147
1204,20148
1205,20151
1206,20152
1207,20155
1208,20158
1209,20164
1210,20165
1211,20166
1212,20169
1213,20170
1214,20171
1215,20175
1216,20176
1217,20180
1218,20181
1219,20186
1220,20187
1221,20190
1222,20191
1223,20194
1224,20197
1225,20198
1226,20601
1227,20602
1228,20603
1229,20607
1230,20609
1231,20616
1232,20619
1233,20620
1234,20621
1235,20622
1236,20623
1237,20625
1238,20634
1239,20636
1240,20637
1241,20639
1242,20640
1243,20646
1244,20650
1245,20653
1246,20657
1247,20659
1248,20662
1249,20664
1250,20674
1251,20675
1252,20676
1253,20677
1254,20678
1255,20680
1256,20684
1257,20685
1258,20688
1259,20689
1260,20695
1261,20705
1262,20706
1263,20707
1264,20708
1265,20710
1266,20711
1267,20712
1268,20714
1269,20715
1270,20716
1271,20720
1272,20721
1273,20722
1274,20723
1275,20724
1276,20732
1277,20733
1278,20735
1279,20736
1280,20737
1281,20740
1282,20743
1283,20744
1284,20745
1285,20746
1286,20747
1287,20748
1288,20751
1289,20754
1290,20759
1291,20764
1292,20769
1293,20770
1294,20772
1295,20774
1296,20776
1297,20777
1298,20778
1299,20779
1300,20781
1301,20782
1302,20783
1303,20784
1304,20785
1305,20794
1306,20814
1307,20815
1308,20816
1309,20817
1310,20818
1311,20832
1312,20833
1313,20837
1314,20841
1315,20842
1316,20850
1317,20851
1318,20852
1319,20853
1320,20854
1321,20855
1322,20860
1323,20861
1324,20866
1325,20871
1326,20872
1327,20874
1328,20876
1329,20877
1330,20878
1331,20879
1332,20882
1333,20886
1334,20895
1335,20901
1336,20902
1337,20903
1338,20904
1339,20905
1340,20906
1341,20910
1342,20912
1343,21001
1344,21009
1345,21012
1346,21013
1347,21014
1348,21015
1349,21017
1350,21028
1351,21029
1352,21030
1353,21032
1354,21034
1355,21035
1356,21036
1357,21037
1358,21040
1359,21042
1360,21043
1361,21044
1362,21045
1363,21046
1364,21047
1365,21048
1366,21050
1367,21053
1368,21054
1369,21057
1370,21060
1371,21061
1372,21074
1373,21075
1374,21076
1375,21078
1376,21084
1377,21085
1378,21087
1379,21090
1380,21093
1381,21102
1382,21104
1383,21108
1384,21111
1385,21113
1386,21114
1387,21117
1388,21120
1389,21122
1390,21128
1391,21131
1392,21132
1393,21133
1394,21136
1395,21140
1396,21144
1397,21146
1398,21152
1399,21154
1400,21155
1401,21157
1402,21158
1403,21160
1404,21161
1405,21162
1406,21163
1407,21201
1408,21202
1409,21204
1410,21205
1411,21206
1412,21207
1413,21208
1414,21209
1415,21210
1416,21211
1417,21212
1418,21213
1419,21214
1420,21215
1421,21216
1422,21217
1423,21218
1424,21219
1425,21220
1426,21221
1427,21222
1428,21223
1429,21224
1430,21225
1431,21226
1432,21227
1433,21228
1434,21229
1435,21230
1436,21231
1437,21234
1438,21236
1439,21237
1440,21239
1441,21244
1442,21286
1443,21401
1444,21403
1445,21405
1446,21409
1447,21601
1448,21613
1449,21617
1450,21619
1451,21623
1452,21625
1453,21631
1454,21638
1455,21643
1456,21654
1457,21657
1458,21658
1459,21662
1460,21663
1461,21666
1462,21668
1463,21671
1464,21673
1465,21701
1466,21702
1467,21703
1468,21704
1469,21710
1470,21711
1471,21713
1472,21716
1473,21719
1474,21722
1475,21727
1476,21737
1477,21738
1478,21740
1479,21742
1480,21750
1481,21754
1482,21755
1483,21756
1484,21757
1485,21758
1486,21769
1487,21770
1488,21771
1489,21773
1490,21774
1491,21776
1492,21777
1493,21780
1494,21782
1495,21783
1496,21784
1497,21787
1498,21788
1499,21791
1500,21793
1501,21794
1502,21795
1503,21797
1504,21798
1505,21801
1506,21804
1507,21811
1508,21813
1509,21822
1510,21826
1511,21830
1512,21837
1513,21841
1514,21842
1515,21849
1516,21850
1517,21851
1518,21856
1519,21861
1520,21863
1521,21869
1522,21874
1523,21875
1524,21901
1525,21903
1526,21904
1527,21911
1528,21912
1529,21915
1530,21917
1531,21918
1532,21919
1533,21921
1534,22003
1535,22015
1536,22025
1537,22026
1538,22027
1539,22030
1540,22031
1541,22032
1542,22033
1543,22039
1544,22041
1545,22042
1546,22043
1547,22044
1548,22066
1549,22079
1550,22101
1551,22102
1552,22124
1553,22150
1554,22151
1555,22152
1556,22153
1557,22172
1558,22180
1559,22181
1560,22182
1561,22191
1562,22192
1563,22193
1564,22201
1565,22202
1566,22203
1567,22204
1568,22205
1569,22206
1570,22207
1571,22209
1572,22213
1573,22301
1574,22302
1575,22303
1576,22304
1577,22305
1578,22306
1579,22307
1580,22308
1581,22309
1582,22310
1583,22311
1584,22312
1585,22314
1586,22315
1587,22401
1588,22405
1589,22406
1590,22407
1591,22408
1592,22427
1593,22485
1594,22508
1595,22514
1596,22534
1597,22542
1598,22546
1599,22551
1600,22553
1601,22554
1602,22556
1603,22567
1604,22580
1605,22601
1606,22602
1607,22603
1608,22610
1609,22624
1610,22625
1611,22630
1612,22637
1613,22642
1614,22644
1615,22645
1616,22652
1617,22655
1618,22656
1619,22657
1620,22660
1621,22664
1622,22701
1623,22712
1624,22713
1625,22724
1626,22728
1627,22733
1628,22734
1629,22735
1630,22737
1631,22742
1632,22801
1633,22802
1634,22812
1635,22824
1636,22827
1637,22842
1638,22843
1639,22844
1640,22901
1641,22902
1642,22903
1643,22911
1644,22923
1645,22932
1646,22936
1647,22937
1648,22939
1649,22942
1650,22947
1651,22952
1652,22959
1653,22960
1654,22963
1655,22968
1656,22973
